"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Hospital em Chamas772035737685622160972974731540040487873", 2, 4, 2, 4, 87, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13137752110210403405452158459937722439159", 1, 4, 2, 4, 90, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13137752110210403405452158459937722439159", 1, 4, 2, 4, 90, 1
"EVENTO:", "PM na \xc3\x81rea14338019581809459945304983068754192691626", 3, 3, 1, 2, 93, 0
"EVENTO:", "PM na \xc3\x81rea14338019581809459945304983068754192691626", 3, 3, 1, 2, 95, 1
"EVENTO:", "Briga1272256054177612185056337378752296466716", 3, 1, 2, 2, 96, 0
"EVENTO:", "Briga1272256054177612185056337378752296466716", 3, 1, 2, 2, 96, 1
"EVENTO:", "V\xc3\xadtima de Acidente196222904924170974068998682728605968182", 3, 1, 2, 2, 99, 0
"EVENTO:", "V\xc3\xadtima de Acidente196222904924170974068998682728605968182", 3, 1, 2, 2, 99, 1
"EVENTO:", "Soldado Ferido17126588100320274104843814941201001963318", 1, 1, 2, 2, 102, 0
"EVENTO:", "Soldado Ferido17126588100320274104843814941201001963318", 1, 1, 2, 2, 102, 1
"EVENTO:", "Tiroteio18239044293344911993550700890879109581086", 1, 2, 2, 3, 105, 0
"EVENTO:", "Tiroteio18239044293344911993550700890879109581086", 1, 2, 2, 3, 105, 1
"EVENTO:", "Resgate16168772851117866149742454730431507930884", 3, 2, 2, 3, 108, 0
"EVENTO:", "Resgate16168772851117866149742454730431507930884", 3, 2, 2, 3, 108, 1
"EVENTO:", "Resgate1657952888414137360601124385924503422648", 2, 4, 2, 4, 111, 0
"EVENTO:", "Resgate1657952888414137360601124385924503422648", 2, 4, 2, 4, 111, 1
"EVENTO:", "PM na \xc3\x81rea1415647624928997423495967498708814906554", 1, 4, 2, 4, 114, 0
"EVENTO:", "PM na \xc3\x81rea1415647624928997423495967498708814906554", 1, 4, 2, 4, 114, 1
"EVENTO:", "Exterm\xc3\xadnio480041054342298180418667849973167008061", 3, 2, 2, 3, 117, 0
"EVENTO:", "Exterm\xc3\xadnio480041054342298180418667849973167008061", 3, 2, 2, 3, 117, 1
"EVENTO:", "Briga114897674555810156532836779853913053037", 2, 4, 2, 4, 120, 0
"EVENTO:", "Briga114897674555810156532836779853913053037", 2, 4, 2, 4, 120, 1
"EVENTO:", "Assalto0313427418847560475657027226701664511764", 2, 2, 2, 3, 123, 0
"EVENTO:", "Assalto0313427418847560475657027226701664511764", 2, 2, 2, 3, 123, 1
"EVENTO:", "PM na \xc3\x81rea14192969298158203014124457327835300280790", 2, 1, 2, 2, 126, 0
"EVENTO:", "PM na \xc3\x81rea14192969298158203014124457327835300280790", 2, 1, 2, 2, 126, 1
"EVENTO:", "Joalheiria Roubada9112209863996612622252209144453032141669", 1, 4, 2, 4, 129, 0
"EVENTO:", "Joalheiria Roubada9112209863996612622252209144453032141669", 1, 4, 2, 4, 129, 1
"EVENTO:", "Exterm\xc3\xadnio4298540135463724666275164433020266214089", 2, 2, 2, 3, 132, 0
"EVENTO:", "Exterm\xc3\xadnio4298540135463724666275164433020266214089", 2, 2, 2, 3, 132, 1
"EVENTO:", "Mulher em Trabalho de Parto11115656458570103550803454703790491817727", 2, 4, 2, 4, 135, 0
"EVENTO:", "Mulher em Trabalho de Parto11115656458570103550803454703790491817727", 2, 4, 2, 4, 135, 1
"EVENTO:", "Hospital em Chamas7161111253954835591634709360067557176184", 2, 3, 1, 2, 138, 0
"EVENTO:", "Hospital em Chamas7161111253954835591634709360067557176184", 2, 3, 1, 2, 140, 1
"EVENTO:", "Resgate1622317861181727880835017749105482058876", 1, 4, 2, 4, 141, 0
"EVENTO:", "Resgate1622317861181727880835017749105482058876", 1, 4, 2, 4, 141, 1
"EVENTO:", "Quadrilha15257622834719090327297976222186676716379", 2, 4, 2, 4, 144, 0
"EVENTO:", "Quadrilha15257622834719090327297976222186676716379", 2, 4, 2, 4, 144, 1
"EVENTO:", "Mulher em Trabalho de Parto112498956866417589779839466995383760464", 3, 2, 2, 3, 147, 0
"EVENTO:", "Mulher em Trabalho de Parto112498956866417589779839466995383760464", 3, 2, 2, 3, 147, 1
"EVENTO:", "Golpe de Estado6255798055880680963048569713864376521684", 2, 4, 2, 4, 150, 0
"EVENTO:", "Golpe de Estado6255798055880680963048569713864376521684", 2, 4, 2, 4, 150, 1
"EVENTO:", "Soldado Ferido17159604163617000391500049021505121177212", 1, 1, 2, 2, 153, 0
"EVENTO:", "Soldado Ferido17159604163617000391500049021505121177212", 1, 1, 2, 2, 153, 1
"EVENTO:", "Assalto0215701824169994334038050454569412297159", 2, 4, 2, 4, 156, 0
"EVENTO:", "Assalto0215701824169994334038050454569412297159", 2, 4, 2, 4, 156, 1
"EVENTO:", "Quadrilha15183304133930538509738578491754711324743", 1, 4, 2, 4, 159, 0
"EVENTO:", "Quadrilha15183304133930538509738578491754711324743", 1, 4, 2, 4, 159, 1
"EVENTO:", "Corrida de Rua2222935190037172973906705682115052585275", 1, 3, 1, 2, 162, 0
"EVENTO:", "Corrida de Rua2222935190037172973906705682115052585275", 1, 3, 1, 2, 164, 1
"EVENTO:", "Joalheiria Roubada9102729609813358350981844574454225107884", 1, 3, 1, 2, 165, 0
"EVENTO:", "Joalheiria Roubada9102729609813358350981844574454225107884", 1, 3, 1, 2, 167, 1
"EVENTO:", "Joalheiria Roubada9328712028155339075505233274496660572813", 2, 1, 2, 2, 168, 0
"EVENTO:", "Joalheiria Roubada9328712028155339075505233274496660572813", 2, 1, 2, 2, 168, 1
"EVENTO:", "Navio Afundando12173502193179764127918293931322904628317", 3, 1, 2, 2, 171, 0
"EVENTO:", "Navio Afundando12173502193179764127918293931322904628317", 3, 1, 2, 2, 171, 1
"EVENTO:", "Mulher em Trabalho de Parto11169799268949366665294256825353976794224", 1, 3, 1, 2, 174, 0
"EVENTO:", "Mulher em Trabalho de Parto11169799268949366665294256825353976794224", 1, 3, 1, 2, 176, 1
"EVENTO:", "Soldado Ferido1772427387174453941845400501008646362629", 1, 4, 2, 4, 177, 0
"EVENTO:", "Soldado Ferido1772427387174453941845400501008646362629", 1, 4, 2, 4, 177, 1
"EVENTO:", "Resgate16144899880277286677605540488400840001908", 3, 4, 2, 4, 180, 0
"EVENTO:", "Resgate16144899880277286677605540488400840001908", 3, 4, 2, 4, 180, 1
"EVENTO:", "Exterm\xc3\xadnio421368986911429660103039601634706454392", 3, 3, 1, 2, 183, 0
"EVENTO:", "Exterm\xc3\xadnio421368986911429660103039601634706454392", 3, 3, 1, 2, 185, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13137150906158083267742584771182108406749", 2, 4, 2, 4, 186, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13137150906158083267742584771182108406749", 2, 4, 2, 4, 186, 1
"EVENTO:", "Assalto0228631998369387689754167900525774498530", 2, 1, 2, 2, 189, 0
"EVENTO:", "Assalto0228631998369387689754167900525774498530", 2, 1, 2, 2, 189, 1
"EVENTO:", "Briga1191324293471999728553780537473724248371", 3, 1, 2, 2, 192, 0
"EVENTO:", "Briga1191324293471999728553780537473724248371", 3, 1, 2, 2, 192, 1
"EVENTO:", "Resgate16185374546818406894928024133932407077746", 2, 1, 2, 2, 195, 0
"EVENTO:", "Resgate16185374546818406894928024133932407077746", 2, 1, 2, 2, 195, 1
"EVENTO:", "Soldado Ferido17300528868042133764184095079381173751601", 3, 4, 2, 4, 198, 0
"EVENTO:", "Soldado Ferido17300528868042133764184095079381173751601", 3, 4, 2, 4, 198, 1
"EVENTO:", "Assalto0299446284682889328325490803234387941381", 3, 2, 2, 3, 201, 0
"EVENTO:", "Assalto0299446284682889328325490803234387941381", 3, 2, 2, 3, 201, 1
"EVENTO:", "Individuo Suspeito8314169763261992436763099350179542768808", 1, 4, 2, 4, 204, 0
"EVENTO:", "Individuo Suspeito8314169763261992436763099350179542768808", 1, 4, 2, 4, 204, 1
"EVENTO:", "Assalto027990640854346966192188860240867639049", 1, 4, 2, 4, 207, 0
"EVENTO:", "Assalto027990640854346966192188860240867639049", 1, 4, 2, 4, 207, 1
"EVENTO:", "Individuo Suspeito8184754824793551554985141944783015958811", 2, 1, 2, 2, 210, 0
"EVENTO:", "Individuo Suspeito8184754824793551554985141944783015958811", 2, 1, 2, 2, 210, 1
"EVENTO:", "Resgate16198968235124807654779019722390227700836", 2, 3, 1, 2, 213, 0
"EVENTO:", "Resgate16198968235124807654779019722390227700836", 2, 3, 1, 2, 215, 1
"EVENTO:", "Fuga580438734299860802481008072709091784897", 2, 4, 2, 4, 216, 0
"EVENTO:", "Fuga580438734299860802481008072709091784897", 2, 4, 2, 4, 216, 1
"EVENTO:", "Corrida de Rua2159323205920456960684141290433581446161", 3, 1, 2, 2, 219, 0
"EVENTO:", "Corrida de Rua2159323205920456960684141290433581446161", 3, 1, 2, 2, 219, 1
"EVENTO:", "Resgate16220997944569762354181000445239077568166", 1, 1, 2, 2, 222, 0
"EVENTO:", "Resgate16220997944569762354181000445239077568166", 1, 1, 2, 2, 222, 1
"EVENTO:", "Soldado Ferido1734904626310140365249562774227730703836", 2, 1, 2, 2, 225, 0
"EVENTO:", "Soldado Ferido1734904626310140365249562774227730703836", 2, 1, 2, 2, 225, 1
"EVENTO:", "Corrida de Rua279760470228188231225993273819210507206", 2, 2, 2, 3, 228, 0
"EVENTO:", "Corrida de Rua279760470228188231225993273819210507206", 2, 2, 2, 3, 228, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3329319216524802084570815653286654794830", 1, 1, 2, 2, 231, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3329319216524802084570815653286654794830", 1, 1, 2, 2, 231, 1
"EVENTO:", "Corrida de Rua243150382318632686283696396159299437072", 3, 4, 2, 4, 234, 0
"EVENTO:", "Corrida de Rua243150382318632686283696396159299437072", 3, 4, 2, 4, 234, 1
"EVENTO:", "Exterm\xc3\xadnio4145544939177544717601611800273356634700", 3, 2, 2, 3, 237, 0
"EVENTO:", "Exterm\xc3\xadnio4145544939177544717601611800273356634700", 3, 2, 2, 3, 237, 1
"EVENTO:", "Individuo Suspeito861545803165425442189937004051210594912", 2, 4, 2, 4, 240, 0
"EVENTO:", "Individuo Suspeito861545803165425442189937004051210594912", 2, 4, 2, 4, 240, 1
"EVENTO:", "Exterm\xc3\xadnio4180431388230934933180065587836869578974", 2, 1, 2, 2, 243, 0
"EVENTO:", "Exterm\xc3\xadnio4180431388230934933180065587836869578974", 2, 1, 2, 2, 243, 1
"EVENTO:", "PM na \xc3\x81rea1433199477707199338825581169713953050251", 2, 1, 2, 2, 246, 0
"EVENTO:", "PM na \xc3\x81rea1433199477707199338825581169713953050251", 2, 1, 2, 2, 246, 1
"EVENTO:", "Golpe de Estado6208119167992363123027162076304120550135", 3, 3, 1, 2, 249, 0
"EVENTO:", "Golpe de Estado6208119167992363123027162076304120550135", 3, 3, 1, 2, 251, 1
"EVENTO:", "Assalto0122193053010214427437405528868314166741", 3, 1, 2, 2, 252, 0
"EVENTO:", "Assalto0122193053010214427437405528868314166741", 3, 1, 2, 2, 252, 1
"EVENTO:", "PM na \xc3\x81rea1468042928831526174631713085616192454490", 2, 1, 2, 2, 255, 0
"EVENTO:", "PM na \xc3\x81rea1468042928831526174631713085616192454490", 2, 1, 2, 2, 255, 1
"EVENTO:", "Hospital em Chamas7320652769574626050285333657406887143449", 1, 1, 2, 2, 258, 0
"EVENTO:", "Hospital em Chamas7320652769574626050285333657406887143449", 1, 1, 2, 2, 258, 1
"EVENTO:", "Golpe de Estado6224509018857568643523826105179846158815", 1, 2, 2, 3, 261, 0
"EVENTO:", "Golpe de Estado6224509018857568643523826105179846158815", 1, 2, 2, 3, 261, 1
"EVENTO:", "V\xc3\xadtima de Acidente19269544080611528028383232503359231392172", 3, 2, 2, 3, 264, 0
"EVENTO:", "V\xc3\xadtima de Acidente19269544080611528028383232503359231392172", 3, 2, 2, 3, 264, 1
"EVENTO:", "Joalheiria Roubada93662309134180518728867484721370306268", 3, 4, 2, 4, 267, 0
"EVENTO:", "Joalheiria Roubada93662309134180518728867484721370306268", 3, 4, 2, 4, 267, 1
"EVENTO:", "Joalheiria Roubada9161360389721139950844289238612022688241", 3, 1, 2, 2, 270, 0
"EVENTO:", "Joalheiria Roubada9161360389721139950844289238612022688241", 3, 1, 2, 2, 270, 1
"EVENTO:", "Assalto0262823513176740519952450641707891240588", 2, 1, 2, 2, 273, 0
"EVENTO:", "Assalto0262823513176740519952450641707891240588", 2, 1, 2, 2, 273, 1
"EVENTO:", "PM na \xc3\x81rea14145294676971000500999274363488397408650", 1, 2, 2, 3, 276, 0
"EVENTO:", "PM na \xc3\x81rea14145294676971000500999274363488397408650", 1, 2, 2, 3, 276, 1
"EVENTO:", "Mulher em Trabalho de Parto11279118896817822066105549838143449371316", 1, 1, 2, 2, 279, 0
"EVENTO:", "Mulher em Trabalho de Parto11279118896817822066105549838143449371316", 1, 1, 2, 2, 279, 1
"EVENTO:", "Navio Afundando12128471074789296450591515389713329214537", 1, 2, 2, 3, 282, 0
"EVENTO:", "Navio Afundando12128471074789296450591515389713329214537", 1, 2, 2, 3, 282, 1
"EVENTO:", "Fuga513931032127069581266038882446018532680", 3, 1, 2, 2, 285, 0
"EVENTO:", "Fuga513931032127069581266038882446018532680", 3, 1, 2, 2, 285, 1
"EVENTO:", "Exterm\xc3\xadnio4128912224055609034550575195658766158396", 3, 1, 2, 2, 288, 0
"EVENTO:", "Exterm\xc3\xadnio4128912224055609034550575195658766158396", 3, 1, 2, 2, 288, 1
"EVENTO:", "V\xc3\xadtima de Acidente19306655815346514975725435345928768937704", 2, 3, 1, 2, 291, 0
"EVENTO:", "V\xc3\xadtima de Acidente19306655815346514975725435345928768937704", 2, 3, 1, 2, 293, 1
"EVENTO:", "PM na \xc3\x81rea14222048310885198957904562970790161646810", 3, 2, 2, 3, 294, 0
"EVENTO:", "PM na \xc3\x81rea14222048310885198957904562970790161646810", 3, 2, 2, 3, 294, 1
"EVENTO:", "Exterm\xc3\xadnio444011106391867208025186632871450854463", 2, 3, 1, 2, 297, 0
"EVENTO:", "Exterm\xc3\xadnio444011106391867208025186632871450854463", 2, 3, 1, 2, 299, 1
"EVENTO:", "Fuga5121865329278971037873852251093199416773", 3, 4, 2, 4, 300, 0
"EVENTO:", "Fuga5121865329278971037873852251093199416773", 3, 4, 2, 4, 300, 1
"EVENTO:", "Exterm\xc3\xadnio4188863556274446349876089570824769453255", 3, 1, 2, 2, 303, 0
"EVENTO:", "Exterm\xc3\xadnio4188863556274446349876089570824769453255", 3, 1, 2, 2, 303, 1
"EVENTO:", "V\xc3\xadtima de Acidente19113188778872195678783583773026790229265", 1, 1, 2, 2, 306, 0
"EVENTO:", "V\xc3\xadtima de Acidente19113188778872195678783583773026790229265", 1, 1, 2, 2, 306, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13259817907570243186328307322844547691312", 3, 4, 2, 4, 309, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13259817907570243186328307322844547691312", 3, 4, 2, 4, 309, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o333848033185412836892373133267518935419", 2, 2, 2, 3, 312, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o333848033185412836892373133267518935419", 2, 2, 2, 3, 312, 1
"EVENTO:", "Quadrilha15171453482244527117895764261572204791791", 3, 1, 2, 2, 315, 0
"EVENTO:", "Quadrilha15171453482244527117895764261572204791791", 3, 1, 2, 2, 315, 1
"EVENTO:", "Fuga5337497658764701121254230929200833070186", 2, 3, 1, 2, 318, 0
"EVENTO:", "Fuga5337497658764701121254230929200833070186", 2, 3, 1, 2, 320, 1
"EVENTO:", "Ladr\xc3\xa3o10302008469768021361052174968962436068043", 1, 1, 2, 2, 321, 0
"EVENTO:", "Ladr\xc3\xa3o10302008469768021361052174968962436068043", 1, 1, 2, 2, 321, 1
"EVENTO:", "Assalto092309702169378853912472917839689171858", 1, 4, 2, 4, 324, 0
"EVENTO:", "Assalto092309702169378853912472917839689171858", 1, 4, 2, 4, 324, 1
"EVENTO:", "Golpe de Estado6218185885076821794583291904092140618013", 3, 3, 1, 2, 327, 0
"EVENTO:", "Golpe de Estado6218185885076821794583291904092140618013", 3, 3, 1, 2, 329, 1
"EVENTO:", "Golpe de Estado6236661277761711743229272045870155648668", 2, 2, 2, 3, 330, 0
"EVENTO:", "Golpe de Estado6236661277761711743229272045870155648668", 2, 2, 2, 3, 330, 1
"EVENTO:", "Individuo Suspeito8287512181118544335079490715187985218622", 3, 2, 2, 3, 333, 0
"EVENTO:", "Individuo Suspeito8287512181118544335079490715187985218622", 3, 2, 2, 3, 333, 1
"EVENTO:", "Navio Afundando121919088294173632130159815145063037394", 1, 3, 1, 2, 336, 0
"EVENTO:", "Navio Afundando121919088294173632130159815145063037394", 1, 3, 1, 2, 338, 1
"EVENTO:", "Mulher em Trabalho de Parto11235760092003318974416361905121926139309", 1, 2, 2, 3, 339, 0
"EVENTO:", "Mulher em Trabalho de Parto11235760092003318974416361905121926139309", 1, 2, 2, 3, 339, 1
"EVENTO:", "Ladr\xc3\xa3o10171666665725028849913334505634140054156", 2, 1, 2, 2, 342, 0
"EVENTO:", "Ladr\xc3\xa3o10171666665725028849913334505634140054156", 2, 1, 2, 2, 342, 1
"EVENTO:", "Joalheiria Roubada9219114702045142471121545805431815997006", 2, 3, 1, 2, 345, 0
"EVENTO:", "Joalheiria Roubada9219114702045142471121545805431815997006", 2, 3, 1, 2, 347, 1
"EVENTO:", "Exterm\xc3\xadnio4250681024947577174242926153541821478658", 2, 1, 2, 2, 348, 0
"EVENTO:", "Exterm\xc3\xadnio4250681024947577174242926153541821478658", 2, 1, 2, 2, 348, 1
"EVENTO:", "Fuga5221201276045784773826410196857460315684", 3, 1, 2, 2, 351, 0
"EVENTO:", "Fuga5221201276045784773826410196857460315684", 3, 1, 2, 2, 351, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o382066708294705960017284027189761346365", 2, 2, 2, 3, 354, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o382066708294705960017284027189761346365", 2, 2, 2, 3, 354, 1
"EVENTO:", "Resgate16261901745309466842904322402796292889193", 1, 3, 1, 2, 357, 0
"EVENTO:", "Resgate16261901745309466842904322402796292889193", 1, 3, 1, 2, 359, 1
"EVENTO:", "Golpe de Estado673003534194078578153169847984897560093", 2, 2, 2, 3, 360, 0
"EVENTO:", "Golpe de Estado673003534194078578153169847984897560093", 2, 2, 2, 3, 360, 1
"EVENTO:", "Fuga5200697744344724583742626830996014591055", 3, 1, 2, 2, 363, 0
"EVENTO:", "Fuga5200697744344724583742626830996014591055", 3, 1, 2, 2, 363, 1
"EVENTO:", "Soldado Ferido17287250024667596086712762818601409832802", 1, 3, 1, 2, 366, 0
"EVENTO:", "Soldado Ferido17287250024667596086712762818601409832802", 1, 3, 1, 2, 368, 1
"EVENTO:", "Navio Afundando12240356741381464239709157719863132380912", 2, 4, 2, 4, 369, 0
"EVENTO:", "Navio Afundando12240356741381464239709157719863132380912", 2, 4, 2, 4, 369, 1
"EVENTO:", "Resgate1613334562780795875336767056571873694462", 1, 2, 2, 3, 372, 0
"EVENTO:", "Resgate1613334562780795875336767056571873694462", 1, 2, 2, 3, 372, 1
"EVENTO:", "Assalto042901303704561244902196930784096126999", 1, 2, 2, 3, 375, 0
"EVENTO:", "Assalto042901303704561244902196930784096126999", 1, 2, 2, 3, 375, 1
"EVENTO:", "Individuo Suspeito866433702779102246778893160503587172196", 1, 4, 2, 4, 378, 0
"EVENTO:", "Individuo Suspeito866433702779102246778893160503587172196", 1, 4, 2, 4, 378, 1
"EVENTO:", "Corrida de Rua263634606162374710285731320527871049468", 3, 3, 1, 2, 381, 0
"EVENTO:", "Corrida de Rua263634606162374710285731320527871049468", 3, 3, 1, 2, 383, 1
"EVENTO:", "Golpe de Estado618378192587580428827265757126149973249", 3, 4, 2, 4, 384, 0
"EVENTO:", "Golpe de Estado618378192587580428827265757126149973249", 3, 4, 2, 4, 384, 1
"EVENTO:", "Fuga5149698354342276805420062607913513953090", 2, 4, 2, 4, 387, 0
"EVENTO:", "Fuga5149698354342276805420062607913513953090", 2, 4, 2, 4, 387, 1
"EVENTO:", "Resgate1689194383712071440278425812688923505938", 2, 1, 2, 2, 390, 0
"EVENTO:", "Resgate1689194383712071440278425812688923505938", 2, 1, 2, 2, 390, 1
"EVENTO:", "Mulher em Trabalho de Parto11131357775458835962262135739999026047829", 2, 1, 2, 2, 393, 0
"EVENTO:", "Mulher em Trabalho de Parto11131357775458835962262135739999026047829", 2, 1, 2, 2, 393, 1
"EVENTO:", "Assalto0339926443914132410575956211698926172151", 2, 3, 1, 2, 396, 0
"EVENTO:", "Assalto0339926443914132410575956211698926172151", 2, 3, 1, 2, 398, 1
"EVENTO:", "Ladr\xc3\xa3o1039289065149745175414317659339973692996", 3, 3, 1, 2, 399, 0
"EVENTO:", "Ladr\xc3\xa3o1039289065149745175414317659339973692996", 3, 3, 1, 2, 401, 1
"EVENTO:", "Tiroteio18297949625384303137066637769935845015716", 3, 2, 2, 3, 402, 0
"EVENTO:", "Tiroteio18297949625384303137066637769935845015716", 3, 2, 2, 3, 402, 1
"EVENTO:", "Soldado Ferido175510900954091017376695154077564883996", 3, 3, 1, 2, 405, 0
"EVENTO:", "Soldado Ferido175510900954091017376695154077564883996", 3, 3, 1, 2, 407, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3234238503595987364279831070487444062167", 3, 4, 2, 4, 408, 0
