"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Corrida de Rua248134112639977416062264988460153144210", 2, 39, 17, 26, 339, "ATIVO"
"EVENTO:", "Corrida de Rua248134112639977416062264988460153144210", 2, 39, 17, 26, 340, "COMPLETO"
"EVENTO:", "Quadrilha15324390508744975100170375230411379469257", 1, 18, 11, 20, 342, "ATIVO"
"EVENTO:", "Quadrilha15324390508744975100170375230411379469257", 1, 18, 11, 20, 343, "COMPLETO"
"EVENTO:", "Resgate16186039341655774782074469605689735711939", 3, 49, 12, 25, 345, "ATIVO"
"EVENTO:", "Resgate16186039341655774782074469605689735711939", 3, 49, 12, 25, 345, "COMPLETO"
"EVENTO:", "V\xc3\xadtima de Acidente19327053879115405161215037173497242148914", 3, 57, 12, 27, 348, "ATIVO"
"EVENTO:", "V\xc3\xadtima de Acidente19327053879115405161215037173497242148914", 3, 57, 12, 27, 349, "COMPLETO"
"EVENTO:", "Briga1230973871529572653927740983232775663096", 3, 34, 19, 35, 351, "ATIVO"
"EVENTO:", "Briga1230973871529572653927740983232775663096", 3, 34, 19, 35, 352, "COMPLETO"
"EVENTO:", "Navio Afundando12306148564118252981994804092459434951601", 1, 4, 16, 33, 354, "ATIVO"
"EVENTO:", "Navio Afundando12306148564118252981994804092459434951601", 1, 4, 16, 33, 355, "COMPLETO"
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13176554437084900037961427351005651061280", 2, 40, 19, 28, 357, "ATIVO"
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13176554437084900037961427351005651061280", 2, 40, 19, 28, 358, "COMPLETO"
"EVENTO:", "Assalto0299943632866697934847141253024577499483", 2, 36, 21, 36, 360, "ATIVO"
"EVENTO:", "Assalto0299943632866697934847141253024577499483", 2, 36, 21, 36, 360, "COMPLETO"
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3209262743918456680647317075906551218933", 1, 10, 19, 32, 363, "ATIVO"
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3209262743918456680647317075906551218933", 1, 10, 19, 32, 363, "COMPLETO"
"EVENTO:", "Exterm\xc3\xadnio45495004743380225526251988149528512000", 1, 50, 9, 27, 366, "ATIVO"
