"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Briga1137901262786181443404492614988430858788", 3, 31, 12, 22, 36, 0
"EVENTO:", "Briga1137901262786181443404492614988430858788", 3, 31, 12, 22, 36, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13215516424206840800308610051180373832107", 2, 22, 9, 16, 39, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13215516424206840800308610051180373832107", 2, 22, 9, 16, 39, 1
"EVENTO:", "Soldado Ferido17271713618003935846870203613092131445098", 3, 18, 11, 17, 42, 0
"EVENTO:", "Soldado Ferido17271713618003935846870203613092131445098", 3, 18, 11, 17, 42, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13177933162935770148455072552429796123353", 2, 9, 8, 15, 45, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13177933162935770148455072552429796123353", 2, 9, 8, 15, 46, 1
"EVENTO:", "Soldado Ferido17157687673236166688497449220621347883942", 2, 16, 14, 19, 48, 0
"EVENTO:", "Soldado Ferido17157687673236166688497449220621347883942", 2, 16, 14, 19, 49, 1
"EVENTO:", "Navio Afundando12323192713482299574313339121651736695086", 1, 41, 14, 19, 51, 0
"EVENTO:", "Navio Afundando12323192713482299574313339121651736695086", 1, 41, 14, 19, 52, 1
"EVENTO:", "Quadrilha15326122163266123060166847679928840332245", 3, 13, 9, 12, 54, 0
"EVENTO:", "Quadrilha15326122163266123060166847679928840332245", 3, 13, 9, 12, 54, 1
"EVENTO:", "Hospital em Chamas7136872739607789487153600580191415074839", 2, 31, 12, 22, 57, 0
"EVENTO:", "Hospital em Chamas7136872739607789487153600580191415074839", 2, 31, 12, 22, 57, 1
"EVENTO:", "Briga1222074588813594260965101127270901673445", 1, 9, 8, 15, 60, 0
"EVENTO:", "Briga1222074588813594260965101127270901673445", 1, 9, 8, 15, 61, 1
"EVENTO:", "Joalheiria Roubada956032565465080200526424436275396645636", 1, 45, 12, 20, 63, 0
"EVENTO:", "Joalheiria Roubada956032565465080200526424436275396645636", 1, 45, 12, 20, 64, 1
"EVENTO:", "Exterm\xc3\xadnio420171006250886673616678092347687437612", 2, 25, 10, 20, 66, 0
"EVENTO:", "Exterm\xc3\xadnio420171006250886673616678092347687437612", 2, 25, 10, 20, 68, 1
"EVENTO:", "Mulher em Trabalho de Parto1154113720859197576659966175835787266971", 3, 30, 9, 21, 69, 0
"EVENTO:", "Mulher em Trabalho de Parto1154113720859197576659966175835787266971", 3, 30, 9, 21, 69, 1
"EVENTO:", "Mulher em Trabalho de Parto11266297744558692264132210108693476049893", 2, 24, 12, 18, 72, 0
"EVENTO:", "Mulher em Trabalho de Parto11266297744558692264132210108693476049893", 2, 24, 12, 18, 73, 1
"EVENTO:", "Individuo Suspeito8131400707275294642572959394832944298901", 3, 21, 14, 17, 75, 0
"EVENTO:", "Individuo Suspeito8131400707275294642572959394832944298901", 3, 21, 14, 17, 75, 1
"EVENTO:", "Resgate16279634277788597520094778593718614787223", 3, 48, 10, 16, 78, 0
"EVENTO:", "Resgate16279634277788597520094778593718614787223", 3, 48, 10, 16, 79, 1
"EVENTO:", "Individuo Suspeito876078561409030115973633944980355151167", 3, 37, 8, 19, 81, 0
"EVENTO:", "Individuo Suspeito876078561409030115973633944980355151167", 3, 37, 8, 19, 81, 1
"EVENTO:", "Hospital em Chamas7116596249861497707358455880808299754837", 2, 25, 10, 20, 84, 0
"EVENTO:", "Hospital em Chamas7116596249861497707358455880808299754837", 2, 25, 10, 20, 86, 1
"EVENTO:", "PM na \xc3\x81rea1469272027780341329026978584512076835251", 2, 44, 16, 18, 87, 0
"EVENTO:", "PM na \xc3\x81rea1469272027780341329026978584512076835251", 2, 44, 16, 18, 87, 1
"EVENTO:", "Soldado Ferido17110782738419893506266215604752587411928", 1, 16, 14, 19, 90, 0
"EVENTO:", "Soldado Ferido17110782738419893506266215604752587411928", 1, 16, 14, 19, 91, 1
"EVENTO:", "Navio Afundando12222043033051845012621824453961068555856", 2, 12, 11, 23, 93, 0
"EVENTO:", "Navio Afundando12222043033051845012621824453961068555856", 2, 12, 11, 23, 93, 1
"EVENTO:", "Ladr\xc3\xa3o1095325589658542984162650524901527726831", 1, 14, 14, 22, 96, 0
"EVENTO:", "Ladr\xc3\xa3o1095325589658542984162650524901527726831", 1, 14, 14, 22, 97, 1
"EVENTO:", "Tiroteio18197926295192932098419883017895270162398", 2, 15, 12, 16, 99, 0
"EVENTO:", "Tiroteio18197926295192932098419883017895270162398", 2, 15, 12, 16, 99, 1
"EVENTO:", "Assalto0169017644342663498489401036155629986633", 2, 11, 6, 17, 102, 0
"EVENTO:", "Assalto0169017644342663498489401036155629986633", 2, 11, 6, 17, 103, 1
"EVENTO:", "Mulher em Trabalho de Parto11194804848773994031155069125336533223588", 3, 9, 8, 15, 105, 0
"EVENTO:", "Mulher em Trabalho de Parto11194804848773994031155069125336533223588", 3, 9, 8, 15, 106, 1
"EVENTO:", "PM na \xc3\x81rea14209685375163830687008549299278070190", 2, 42, 13, 24, 108, 0
"EVENTO:", "PM na \xc3\x81rea14209685375163830687008549299278070190", 2, 42, 13, 24, 109, 1
"EVENTO:", "Mulher em Trabalho de Parto11271494992803334330821315009611708353984", 1, 44, 16, 18, 111, 0
"EVENTO:", "Mulher em Trabalho de Parto11271494992803334330821315009611708353984", 1, 44, 16, 18, 111, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13335346914364500144637548495239151240489", 2, 15, 12, 16, 114, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13335346914364500144637548495239151240489", 2, 15, 12, 16, 114, 1
"EVENTO:", "Hospital em Chamas7153604048410376194086453124377248131411", 2, 24, 12, 18, 117, 0
"EVENTO:", "Hospital em Chamas7153604048410376194086453124377248131411", 2, 24, 12, 18, 118, 1
"EVENTO:", "Soldado Ferido17320967228235512439308245277687354637578", 2, 22, 9, 16, 120, 0
"EVENTO:", "Soldado Ferido17320967228235512439308245277687354637578", 2, 22, 9, 16, 120, 1
"EVENTO:", "Navio Afundando12159885250022109361263961683470116963391", 3, 12, 11, 23, 123, 0
"EVENTO:", "Navio Afundando12159885250022109361263961683470116963391", 3, 12, 11, 23, 123, 1
"EVENTO:", "Soldado Ferido17268263385121240762736823880530989147041", 2, 45, 12, 20, 126, 0
"EVENTO:", "Soldado Ferido17268263385121240762736823880530989147041", 2, 45, 12, 20, 127, 1
"EVENTO:", "Quadrilha15118974542894551871677570708873653995162", 1, 30, 9, 21, 129, 0
"EVENTO:", "Quadrilha15118974542894551871677570708873653995162", 1, 30, 9, 21, 129, 1
"EVENTO:", "Tiroteio18233922202854241488191660796465810551336", 2, 11, 6, 17, 132, 0
"EVENTO:", "Tiroteio18233922202854241488191660796465810551336", 2, 11, 6, 17, 133, 1
"EVENTO:", "Quadrilha1529823989230630947651210626920815821428", 2, 32, 10, 19, 135, 0
"EVENTO:", "Quadrilha1529823989230630947651210626920815821428", 2, 32, 10, 19, 136, 1
"EVENTO:", "Mulher em Trabalho de Parto1129500307279033715164389676229699334962", 2, 36, 9, 16, 138, 0
"EVENTO:", "Mulher em Trabalho de Parto1129500307279033715164389676229699334962", 2, 36, 9, 16, 140, 1
"EVENTO:", "Resgate16286706987970376922353008805660006825828", 2, 10, 11, 20, 141, 0
"EVENTO:", "Resgate16286706987970376922353008805660006825828", 2, 10, 11, 20, 142, 1
"EVENTO:", "Golpe de Estado620075355532105650888376059817309004175", 3, 42, 13, 24, 144, 0
"EVENTO:", "Golpe de Estado620075355532105650888376059817309004175", 3, 42, 13, 24, 145, 1
"EVENTO:", "Resgate16284377205209976819716452013355198490461", 2, 8, 10, 19, 147, 0
"EVENTO:", "Resgate16284377205209976819716452013355198490461", 2, 8, 10, 19, 148, 1
"EVENTO:", "Quadrilha15200515827957444499665634357871334977961", 2, 44, 16, 18, 150, 0
"EVENTO:", "Quadrilha15200515827957444499665634357871334977961", 2, 44, 16, 18, 150, 1
"EVENTO:", "Quadrilha15269413146476956623509608492712839764782", 3, 40, 12, 18, 153, 0
"EVENTO:", "Quadrilha15269413146476956623509608492712839764782", 3, 40, 12, 18, 154, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1362318197881922119107758094967842161509", 2, 22, 9, 16, 156, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1362318197881922119107758094967842161509", 2, 22, 9, 16, 156, 1
"EVENTO:", "Corrida de Rua2198775661704173698901592320347175641191", 1, 42, 13, 24, 159, 0
"EVENTO:", "Corrida de Rua2198775661704173698901592320347175641191", 1, 42, 13, 24, 160, 1
"EVENTO:", "Assalto0125322311016972033210933740857200356294", 2, 19, 11, 25, 162, 0
"EVENTO:", "Assalto0125322311016972033210933740857200356294", 2, 19, 11, 25, 164, 1
"EVENTO:", "Navio Afundando12284751930570332169890119525616521577839", 2, 36, 9, 16, 165, 0
"EVENTO:", "Navio Afundando12284751930570332169890119525616521577839", 2, 36, 9, 16, 167, 1
"EVENTO:", "V\xc3\xadtima de Acidente19337714263923932472177951649316883207205", 3, 26, 15, 16, 168, 0
"EVENTO:", "V\xc3\xadtima de Acidente19337714263923932472177951649316883207205", 3, 26, 15, 16, 169, 1
"EVENTO:", "Corrida de Rua2323513667673193595835026054108000767874", 1, 4, 4, 15, 171, 0
"EVENTO:", "Corrida de Rua2323513667673193595835026054108000767874", 1, 4, 4, 15, 173, 1
"EVENTO:", "Individuo Suspeito822913098158901583125319236404562311766", 1, 31, 12, 22, 174, 0
"EVENTO:", "Individuo Suspeito822913098158901583125319236404562311766", 1, 31, 12, 22, 174, 1
"EVENTO:", "PM na \xc3\x81rea1435859822692111834015667451299185106761", 3, 32, 10, 19, 177, 0
"EVENTO:", "PM na \xc3\x81rea1435859822692111834015667451299185106761", 3, 32, 10, 19, 178, 1
"EVENTO:", "Mulher em Trabalho de Parto1165174642963880396265294568203047324894", 1, 12, 11, 23, 180, 0
"EVENTO:", "Mulher em Trabalho de Parto1165174642963880396265294568203047324894", 1, 12, 11, 23, 180, 1
"EVENTO:", "Tiroteio18316984550846004753482033717009151329444", 2, 49, 15, 19, 183, 0
"EVENTO:", "Tiroteio18316984550846004753482033717009151329444", 2, 49, 15, 19, 184, 1
"EVENTO:", "Corrida de Rua2318719982080840574339409464567523557364", 2, 45, 12, 20, 186, 0
"EVENTO:", "Corrida de Rua2318719982080840574339409464567523557364", 2, 45, 12, 20, 187, 1
"EVENTO:", "Individuo Suspeito8142391999930975161918710931249653439565", 3, 13, 9, 12, 189, 0
"EVENTO:", "Individuo Suspeito8142391999930975161918710931249653439565", 3, 13, 9, 12, 189, 1
"EVENTO:", "PM na \xc3\x81rea14200395869964388451849404517788417035980", 2, 22, 9, 16, 192, 0
"EVENTO:", "PM na \xc3\x81rea14200395869964388451849404517788417035980", 2, 22, 9, 16, 192, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13303038440167375425140313909825406925974", 2, 42, 13, 24, 195, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13303038440167375425140313909825406925974", 2, 42, 13, 24, 196, 1
"EVENTO:", "Resgate16336386159392399549234528250736621343428", 1, 24, 12, 18, 198, 0
"EVENTO:", "Resgate16336386159392399549234528250736621343428", 1, 24, 12, 18, 199, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13212002682657421983247511666633370309890", 3, 47, 15, 18, 201, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13212002682657421983247511666633370309890", 3, 47, 15, 18, 201, 1
"EVENTO:", "Hospital em Chamas7120834109212157162967446655753059050141", 3, 30, 9, 21, 204, 0
"EVENTO:", "Hospital em Chamas7120834109212157162967446655753059050141", 3, 30, 9, 21, 204, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3309881087735853272314773525055702041199", 3, 47, 15, 18, 207, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3309881087735853272314773525055702041199", 3, 47, 15, 18, 207, 1
"EVENTO:", "Mulher em Trabalho de Parto1176026586648593275597977800834999016771", 2, 17, 14, 21, 210, 0
"EVENTO:", "Mulher em Trabalho de Parto1176026586648593275597977800834999016771", 2, 17, 14, 21, 211, 1
"EVENTO:", "Mulher em Trabalho de Parto11250514381085473620394079967734611607623", 2, 27, 14, 20, 213, 0
"EVENTO:", "Mulher em Trabalho de Parto11250514381085473620394079967734611607623", 2, 27, 14, 20, 213, 1
"EVENTO:", "Tiroteio18229016757994808747315596209819356864259", 2, 22, 9, 16, 216, 0
"EVENTO:", "Tiroteio18229016757994808747315596209819356864259", 2, 22, 9, 16, 216, 1
"EVENTO:", "Mulher em Trabalho de Parto11333230195405388325612673052567501472718", 2, 14, 14, 22, 219, 0
"EVENTO:", "Mulher em Trabalho de Parto11333230195405388325612673052567501472718", 2, 14, 14, 22, 220, 1
"EVENTO:", "PM na \xc3\x81rea14313781993088956428013381152535363563549", 2, 22, 9, 16, 222, 0
"EVENTO:", "PM na \xc3\x81rea14313781993088956428013381152535363563549", 2, 22, 9, 16, 222, 1
"EVENTO:", "PM na \xc3\x81rea14111520398505395487793198055922809042614", 2, 41, 14, 19, 225, 0
"EVENTO:", "PM na \xc3\x81rea14111520398505395487793198055922809042614", 2, 41, 14, 19, 226, 1
"EVENTO:", "Resgate16297463232259951871073031433352246811213", 2, 48, 10, 16, 228, 0
"EVENTO:", "Resgate16297463232259951871073031433352246811213", 2, 48, 10, 16, 229, 1
"EVENTO:", "V\xc3\xadtima de Acidente1989989644781060616442685125584956535544", 2, 27, 14, 20, 231, 0
"EVENTO:", "V\xc3\xadtima de Acidente1989989644781060616442685125584956535544", 2, 27, 14, 20, 231, 1
"EVENTO:", "Joalheiria Roubada9325714912920954917267065275488033761672", 2, 47, 15, 18, 234, 0
"EVENTO:", "Joalheiria Roubada9325714912920954917267065275488033761672", 2, 47, 15, 18, 234, 1
"EVENTO:", "Mulher em Trabalho de Parto1163338731768851139269497205266735419947", 3, 17, 14, 21, 237, 0
"EVENTO:", "Mulher em Trabalho de Parto1163338731768851139269497205266735419947", 3, 17, 14, 21, 238, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13179104339972128054047842709033716603399", 2, 2, 9, 17, 240, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13179104339972128054047842709033716603399", 2, 2, 9, 17, 241, 1
"EVENTO:", "Golpe de Estado6151332616391850622550898882144390736878", 2, 26, 15, 16, 243, 0
"EVENTO:", "Golpe de Estado6151332616391850622550898882144390736878", 2, 26, 15, 16, 244, 1
"EVENTO:", "Tiroteio18280905155875126683614796192455982589105", 2, 42, 13, 24, 246, 0
"EVENTO:", "Tiroteio18280905155875126683614796192455982589105", 2, 42, 13, 24, 247, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3173926097802680411007707411193799533901", 3, 5, 12, 14, 249, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3173926097802680411007707411193799533901", 3, 5, 12, 14, 250, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o360803694797224350017752248034329343831", 2, 44, 16, 18, 252, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o360803694797224350017752248034329343831", 2, 44, 16, 18, 252, 1
"EVENTO:", "Soldado Ferido17149556276352634521840131559669604897018", 1, 23, 16, 24, 255, 0
"EVENTO:", "Soldado Ferido17149556276352634521840131559669604897018", 1, 23, 16, 24, 255, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3154850330417177002698106761731459069074", 2, 7, 14, 19, 258, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3154850330417177002698106761731459069074", 2, 7, 14, 19, 258, 1
"EVENTO:", "Individuo Suspeito8259530255011540334008480669428046327680", 1, 13, 9, 12, 261, 0
"EVENTO:", "Individuo Suspeito8259530255011540334008480669428046327680", 1, 13, 9, 12, 261, 1
"EVENTO:", "Mulher em Trabalho de Parto11231526704838025458958447206890857171759", 3, 47, 15, 18, 264, 0
"EVENTO:", "Mulher em Trabalho de Parto11231526704838025458958447206890857171759", 3, 47, 15, 18, 264, 1
"EVENTO:", "Joalheiria Roubada9217162815402996284776306909652439281994", 2, 28, 19, 24, 267, 0
"EVENTO:", "Joalheiria Roubada9217162815402996284776306909652439281994", 2, 28, 19, 24, 268, 1
"EVENTO:", "Corrida de Rua267891785271462979584886522644902438964", 2, 2, 9, 17, 270, 0
"EVENTO:", "Corrida de Rua267891785271462979584886522644902438964", 2, 2, 9, 17, 271, 1
"EVENTO:", "Mulher em Trabalho de Parto1121371305806315049370618447992634513784", 3, 18, 11, 17, 273, 0
"EVENTO:", "Mulher em Trabalho de Parto1121371305806315049370618447992634513784", 3, 18, 11, 17, 273, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13269486946598206872507624166018617826998", 3, 30, 9, 21, 276, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13269486946598206872507624166018617826998", 3, 30, 9, 21, 276, 1
"EVENTO:", "V\xc3\xadtima de Acidente19319897967154692147445691143579929352830", 2, 25, 10, 20, 279, 0
"EVENTO:", "V\xc3\xadtima de Acidente19319897967154692147445691143579929352830", 2, 25, 10, 20, 281, 1
"EVENTO:", "Briga1268774095132476227774778594033042634082", 1, 15, 12, 16, 282, 0
"EVENTO:", "Briga1268774095132476227774778594033042634082", 1, 15, 12, 16, 282, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o389565065917792565454746118425875158580", 2, 42, 13, 24, 285, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o389565065917792565454746118425875158580", 2, 42, 13, 24, 286, 1
"EVENTO:", "Resgate16213137770315839242688908923146103115170", 1, 45, 12, 20, 288, 0
"EVENTO:", "Resgate16213137770315839242688908923146103115170", 1, 45, 12, 20, 289, 1
"EVENTO:", "Exterm\xc3\xadnio4135135711557563406387228390692398521391", 3, 25, 10, 20, 291, 0
"EVENTO:", "Exterm\xc3\xadnio4135135711557563406387228390692398521391", 3, 25, 10, 20, 293, 1
"EVENTO:", "Assalto063529110271736216578498432190784782114", 3, 10, 11, 20, 294, 0
"EVENTO:", "Assalto063529110271736216578498432190784782114", 3, 10, 11, 20, 295, 1
"EVENTO:", "Soldado Ferido17150254274349640119492769235093590651506", 2, 13, 9, 12, 297, 0
"EVENTO:", "Soldado Ferido17150254274349640119492769235093590651506", 2, 13, 9, 12, 297, 1
"EVENTO:", "Briga157986712815545668748827012843129574553", 3, 27, 14, 20, 300, 0
"EVENTO:", "Briga157986712815545668748827012843129574553", 3, 27, 14, 20, 300, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3249881607111749443052635612520843085273", 3, 5, 12, 14, 303, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3249881607111749443052635612520843085273", 3, 5, 12, 14, 304, 1
"EVENTO:", "Corrida de Rua2273646446664746599655129429688840391633", 2, 9, 8, 15, 306, 0
"EVENTO:", "Corrida de Rua2273646446664746599655129429688840391633", 2, 9, 8, 15, 307, 1
"EVENTO:", "Joalheiria Roubada93625576504567734359456800981169113710", 2, 24, 12, 18, 309, 0
"EVENTO:", "Joalheiria Roubada93625576504567734359456800981169113710", 2, 24, 12, 18, 310, 1
"EVENTO:", "Individuo Suspeito8301697494976584013612022367676819677729", 2, 38, 12, 20, 312, 0
"EVENTO:", "Individuo Suspeito8301697494976584013612022367676819677729", 2, 38, 12, 20, 313, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o387679653798028158194813799288891428313", 3, 36, 9, 16, 315, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o387679653798028158194813799288891428313", 3, 36, 9, 16, 317, 1
"EVENTO:", "V\xc3\xadtima de Acidente19202742781907285464369783252582259848057", 1, 43, 10, 18, 318, 0
"EVENTO:", "V\xc3\xadtima de Acidente19202742781907285464369783252582259848057", 1, 43, 10, 18, 319, 1
"EVENTO:", "Fuga5157423959335521818227265668028782381277", 3, 35, 11, 20, 321, 0
"EVENTO:", "Fuga5157423959335521818227265668028782381277", 3, 35, 11, 20, 321, 1
"EVENTO:", "Ladr\xc3\xa3o10263903096540923443185304952836381249758", 1, 37, 8, 19, 324, 0
"EVENTO:", "Ladr\xc3\xa3o10263903096540923443185304952836381249758", 1, 37, 8, 19, 324, 1
"EVENTO:", "Corrida de Rua2308124892533340273601365148853139909093", 2, 43, 10, 18, 327, 0
"EVENTO:", "Corrida de Rua2308124892533340273601365148853139909093", 2, 43, 10, 18, 328, 1
"EVENTO:", "PM na \xc3\x81rea14329248147127121823451097322384101071120", 2, 12, 11, 23, 330, 0
"EVENTO:", "PM na \xc3\x81rea14329248147127121823451097322384101071120", 2, 12, 11, 23, 330, 1
"EVENTO:", "PM na \xc3\x81rea1430503194325085626089175567163289873698", 2, 41, 14, 19, 333, 0
"EVENTO:", "PM na \xc3\x81rea1430503194325085626089175567163289873698", 2, 41, 14, 19, 334, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3241246418313233663657003612647375932481", 3, 11, 6, 17, 336, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3241246418313233663657003612647375932481", 3, 11, 6, 17, 337, 1
"EVENTO:", "Navio Afundando128281733822180819749518858466338363697", 2, 24, 12, 18, 339, 0
"EVENTO:", "Navio Afundando128281733822180819749518858466338363697", 2, 24, 12, 18, 340, 1
"EVENTO:", "Ladr\xc3\xa3o10284965938264597867844090350188243370699", 2, 8, 10, 19, 342, 0
"EVENTO:", "Ladr\xc3\xa3o10284965938264597867844090350188243370699", 2, 8, 10, 19, 343, 1
"EVENTO:", "V\xc3\xadtima de Acidente197852449408251379258959459435570191211", 2, 35, 11, 20, 345, 0
"EVENTO:", "V\xc3\xadtima de Acidente197852449408251379258959459435570191211", 2, 35, 11, 20, 345, 1
"EVENTO:", "Fuga5325398512625137638952696826204113228019", 1, 19, 11, 25, 348, 0
"EVENTO:", "Fuga5325398512625137638952696826204113228019", 1, 19, 11, 25, 350, 1
"EVENTO:", "V\xc3\xadtima de Acidente1965616037397232389767655016354133078458", 2, 47, 15, 18, 351, 0
"EVENTO:", "V\xc3\xadtima de Acidente1965616037397232389767655016354133078458", 2, 47, 15, 18, 351, 1
"EVENTO:", "Individuo Suspeito8280320950188249483153917951440700530051", 3, 11, 6, 17, 354, 0
"EVENTO:", "Individuo Suspeito8280320950188249483153917951440700530051", 3, 11, 6, 17, 355, 1
"EVENTO:", "Quadrilha15245095420639529865607906492456145416464", 1, 29, 17, 22, 357, 0
"EVENTO:", "Quadrilha15245095420639529865607906492456145416464", 1, 29, 17, 22, 358, 1
"EVENTO:", "Resgate16315404756300353338019550542912555541973", 2, 41, 14, 19, 360, 0
"EVENTO:", "Resgate16315404756300353338019550542912555541973", 2, 41, 14, 19, 361, 1
"EVENTO:", "Hospital em Chamas7255132382235324271168376905121868199871", 2, 14, 14, 22, 363, 0
"EVENTO:", "Hospital em Chamas7255132382235324271168376905121868199871", 2, 14, 14, 22, 364, 1
"EVENTO:", "Golpe de Estado6176174783138653100849264763580051214150", 3, 29, 17, 22, 366, 0
"EVENTO:", "Golpe de Estado6176174783138653100849264763580051214150", 3, 29, 17, 22, 367, 1
"EVENTO:", "Navio Afundando12185155098372226010529723051696756383869", 1, 45, 12, 20, 369, 0
"EVENTO:", "Navio Afundando12185155098372226010529723051696756383869", 1, 45, 12, 20, 370, 1
"EVENTO:", "Tiroteio18123738258724885703689812203077072482967", 2, 41, 14, 19, 372, 0
"EVENTO:", "Tiroteio18123738258724885703689812203077072482967", 2, 41, 14, 19, 373, 1
"EVENTO:", "Ladr\xc3\xa3o10192419787679230832303948258408675512885", 1, 46, 7, 18, 375, 0
"EVENTO:", "Ladr\xc3\xa3o10192419787679230832303948258408675512885", 1, 46, 7, 18, 375, 1
"EVENTO:", "Assalto0268281650609027468338392359852656940883", 2, 29, 17, 22, 378, 0
"EVENTO:", "Assalto0268281650609027468338392359852656940883", 2, 29, 17, 22, 379, 1
"EVENTO:", "Quadrilha15173910334976420808039379788847045493163", 2, 33, 16, 32, 381, 0
"EVENTO:", "Quadrilha15173910334976420808039379788847045493163", 2, 33, 16, 32, 381, 1
"EVENTO:", "Briga1267022296709097356049178997072737574582", 1, 23, 16, 24, 384, 0
"EVENTO:", "Briga1267022296709097356049178997072737574582", 1, 23, 16, 24, 384, 1
"EVENTO:", "Briga1252160762375944893282183813716778789575", 3, 26, 15, 16, 387, 0
"EVENTO:", "Briga1252160762375944893282183813716778789575", 3, 26, 15, 16, 388, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o379418437751168354726979989747043234058", 1, 34, 6, 19, 390, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o379418437751168354726979989747043234058", 1, 34, 6, 19, 391, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1349237667971581435537501664351884448436", 2, 21, 14, 17, 393, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1349237667971581435537501664351884448436", 2, 21, 14, 17, 393, 1
"EVENTO:", "Hospital em Chamas767617300360059392563610157514284506534", 1, 6, 13, 23, 396, 0
